Area,Unnamed: 0,segment_id,class,connector_id,at,nodeid,linksequenceId,position,distance_to_segment
Hamar,12017,00196dda-07f4-438d-84ba-ab167f0153b4,residential,55faa9d9-f0ca-4631-8c6c-4fec28f16738,0.0,719831,650229,0.0,0.2491384819683224
Hamar,12018,00196dda-07f4-438d-84ba-ab167f0153b4,residential,64711c78-0fac-4ca0-9a11-8aad79df9c07,0.477116758,719888,650229,0.47675739,0.2936362991369669
Hamar,12019,00196dda-07f4-438d-84ba-ab167f0153b4,residential,467cde08-0c00-4c92-9577-a3db1559942e,1.0,1477675,650229,1.0,0.05015181930591139
Hamar,8670,002831ba-4ff0-4cc2-a671-c598b09d14db,trunk,c4180b93-f7f2-430a-bfa2-6bfa66d8b6c3,0.0,3236210,3236377,1.0,2.349634808810218
Hamar,8671,002831ba-4ff0-4cc2-a671-c598b09d14db,trunk,,0.03138474020115891,3235946,3236377,0.0,2.016962336516805
Hamar,8672,002831ba-4ff0-4cc2-a671-c598b09d14db,trunk,,0.03138474020115891,3235946,3236378,1.0,2.349634808810218
Hamar,8673,002831ba-4ff0-4cc2-a671-c598b09d14db,trunk,18649ee1-e083-4e96-903c-a0e784d04929,0.103398234,,3236378,0.8291683827614013,0.3812052578551925
Hamar,8674,002831ba-4ff0-4cc2-a671-c598b09d14db,trunk,038565a5-7dfd-43b6-9d9d-b542ada1aece,0.418394737,,3236378,0.09174575910541317,0.06701199830926195
Hamar,8675,002831ba-4ff0-4cc2-a671-c598b09d14db,trunk,,0.4575703235333773,3235969,3236378,0.0,0.3370782902288318
Hamar,8676,002831ba-4ff0-4cc2-a671-c598b09d14db,trunk,,0.4575703235333773,3235969,3236383,1.0,0.06701199830926195
Hamar,8677,002831ba-4ff0-4cc2-a671-c598b09d14db,trunk,,0.7678235410657372,3235985,3236383,0.0,0.1073442268717482
Hamar,8678,002831ba-4ff0-4cc2-a671-c598b09d14db,trunk,,0.7678235410657372,3235985,3236382,1.0,0.06701199830926195
Hamar,8679,002831ba-4ff0-4cc2-a671-c598b09d14db,trunk,,0.8978791301699689,3235968,3236382,0.0,0.5149107474466513
Hamar,8681,002831ba-4ff0-4cc2-a671-c598b09d14db,trunk,,0.8978791301699689,3235968,3236320,1.0,0.5149107474466513
Hamar,8680,002831ba-4ff0-4cc2-a671-c598b09d14db,trunk,e5f12b1d-ca7c-48ef-9e17-e5152878d969,1.0,3235974,3236320,0.0,6.5631962536593
Hamar,45,00318028-22c7-4cb0-a327-0af8edc8cfbd,secondary,62079b0c-bce3-41b8-ad1a-7f76d88ffaae,0.0,1801498,1801383,0.49672861,2.504153518580011
Hamar,46,00318028-22c7-4cb0-a327-0af8edc8cfbd,secondary,60a7fcfb-78d0-4723-b9d0-6ce7435469f0,1.0,1801461,1801383,0.63768695,0.8005601400456536
Hamar,11144,005528e9-691f-47e2-bc6c-76f04a116190,residential,154abbba-1f4a-403c-a0f8-539fd8f4066c,0.0,719974,650371,0.61364524,1.501299330355888
Hamar,11145,005528e9-691f-47e2-bc6c-76f04a116190,residential,73e7f48b-db5e-4463-9521-16c914590177,0.206595788,3352418,650371,0.63346475,0.9552129057298824
Hamar,11146,005528e9-691f-47e2-bc6c-76f04a116190,residential,39273e31-91b4-44b0-a2fc-a76a1ca5ecd2,0.316940161,720005,650371,0.64610629,0.846781903897462
Hamar,11147,005528e9-691f-47e2-bc6c-76f04a116190,residential,3aa14c0d-f45f-401b-9b0d-378c3eb0e6ac,0.358823264,3732624,650371,0.64931372,1.021719149576406
Hamar,11148,005528e9-691f-47e2-bc6c-76f04a116190,residential,,0.4337818220064197,3352428,650371,0.65621952,0.9365741669418267
Hamar,11149,005528e9-691f-47e2-bc6c-76f04a116190,residential,91ec253c-ccb8-42d7-86a8-b5e7167bab72,0.51362675,720027,650371,0.66397672,1.506621995638662
Hamar,11150,005528e9-691f-47e2-bc6c-76f04a116190,residential,708e4e13-c587-4f16-819a-a6c45cdb5192,0.658868109,3352424,650371,0.67792875,1.548568335551922
Hamar,11151,005528e9-691f-47e2-bc6c-76f04a116190,residential,,0.8735392418546005,3352416,650371,0.69886338,1.458054417044403
Hamar,11152,005528e9-691f-47e2-bc6c-76f04a116190,residential,e32fc15a-62ef-415f-be39-6f4e0bd81e57,1.0,720099,650371,0.71069663,1.520578221095247
Hamar,4983,0057938f-b85c-4e0b-9305-3e7f5dfde2ed,residential,0aff65d7-5a06-41ae-b386-340e0aba4684,0.0,724023,650220,0.96817483,0.02548929293688801
Hamar,4984,0057938f-b85c-4e0b-9305-3e7f5dfde2ed,residential,8bd64578-e05b-4771-8827-866c161115a8,0.880605782,1785672,650220,0.9951312,0.02793507867697562
Hamar,4985,0057938f-b85c-4e0b-9305-3e7f5dfde2ed,residential,,1.0,724008,650220,1.0,5.23041911822437
Hamar,4986,0057938f-b85c-4e0b-9305-3e7f5dfde2ed,residential,a6e532a6-7b12-4824-ba83-369a11938bf5,1.0,,650220,0.9985949259753104,3.335139465430356
Hamar,15306,0057eae5-42f1-48fe-909e-08784320ce7c,residential,85ea850d-3a6b-4a36-9ee5-2b53a430ca76,0.0,,656945,0.03562765843114561,0.3920398649065922
Hamar,15307,0057eae5-42f1-48fe-909e-08784320ce7c,residential,,0.1126139969097682,717438,656945,0.04685455,4.934893929422625
Hamar,15308,0057eae5-42f1-48fe-909e-08784320ce7c,residential,,0.1126139969097682,717438,665173,0.0,0.3920398649065922
Hamar,15309,0057eae5-42f1-48fe-909e-08784320ce7c,residential,c360a3de-193a-4b58-ae29-35043d7159f8,0.893561319,,665173,0.8817133110205688,0.2038226746187633
Hamar,15310,0057eae5-42f1-48fe-909e-08784320ce7c,residential,7c50eb84-7e30-4e21-b7ef-6278fd9ad20c,1.0,1481902,665173,1.0,0.01154860247100454
Hamar,12103,0065a13d-28af-4b1c-90a6-bf37ce3b6199,primary,8fa9e8ff-c25a-442b-9b57-026f751af6c9,0.0,2517033,2517072,0.79033693,0.6875746848394118
Hamar,12104,0065a13d-28af-4b1c-90a6-bf37ce3b6199,primary,,0.3250437355471847,2517042,2517072,0.85848498,0.2908499299063041
Hamar,12105,0065a13d-28af-4b1c-90a6-bf37ce3b6199,primary,,0.6010716789783422,2517043,2517072,0.92133294,0.2487626681868215
Hamar,12106,0065a13d-28af-4b1c-90a6-bf37ce3b6199,primary,,0.9441348462008392,2517024,2517072,0.0,0.241481815894786
Hamar,12107,0065a13d-28af-4b1c-90a6-bf37ce3b6199,primary,,1.0,2517044,2517072,0.07525661,5.387248734777045
Hamar,12108,0065a13d-28af-4b1c-90a6-bf37ce3b6199,primary,e997fd70-0639-4e28-ba80-f2d8748b217b,1.0,3288912,2517090,0.3859249,3.974363333939297
Hamar,14614,0075a490-2812-4dd0-9127-8ef21207631c,residential,326a3a99-aafe-4b70-aeea-a63640683601,0.0,718840,655377,1.0,2.967046225345989
Hamar,14615,0075a490-2812-4dd0-9127-8ef21207631c,residential,40e36f8c-7cef-42fe-aff1-d7225e31f0e1,0.228587565,3350675,655377,0.75850377,0.8993487619217987
Hamar,14616,0075a490-2812-4dd0-9127-8ef21207631c,residential,,0.4781026583754777,0.50405141@655377,655377,0.50405141,0.06562843290701527
Hamar,14617,0075a490-2812-4dd0-9127-8ef21207631c,residential,,0.9480703206522492,3994134,655377,0.02324657,2.420613387318169
Hamar,14618,0075a490-2812-4dd0-9127-8ef21207631c,residential,cb0c058b-ad1d-44bd-91b7-1e218949e135,0.960564746,,650519,0.02223590611416802,3.157980616242045
Hamar,14619,0075a490-2812-4dd0-9127-8ef21207631c,residential,b5a3663f-54ac-4bb9-b794-ac0b6da06ae3,1.0,,650519,0.0453745723496654,0.3685019174295857
Hamar,2985,008f2ff1-baff-456b-bd5c-4c1fad896882,secondary,ef7d60ab-4b7b-4688-a3a8-35ca52fd2c8b,0.0,2523540,2523562,0.55434586,5.128325776195608
Hamar,2986,008f2ff1-baff-456b-bd5c-4c1fad896882,secondary,,0.6667376443119368,2523537,2523562,0.59557258,3.119955151529445
Hamar,2987,008f2ff1-baff-456b-bd5c-4c1fad896882,secondary,1ef46596-f1d3-4f65-9c3b-83347d8c1eb8,1.0,2523541,2523562,0.62349515,3.566657314216659
Hamar,4671,0096de41-9d9f-4a34-99e5-fc5cc1576ede,secondary,2068fed6-3d87-417c-9538-a1419355c4b3,0.0,721606,704846,0.19141289,0.02778877557614953
Hamar,4672,0096de41-9d9f-4a34-99e5-fc5cc1576ede,secondary,a6214ebd-25ea-427b-81f9-08c45b335ab7,0.499366238,3927196,704846,0.19267902,0.1530328458116982
Hamar,4673,0096de41-9d9f-4a34-99e5-fc5cc1576ede,secondary,2820a0aa-ce0b-485d-ade7-1a451edbc744,1.0,721627,704846,0.19395591,0.2859752847342475
Hamar,12350,0097b33c-d73a-40e0-a3db-981b8e5234ee,residential,76148649-6665-4008-b251-b0d835d8577f,0.0,718824,650265,1.0,0.2577764295727318
Hamar,12351,0097b33c-d73a-40e0-a3db-981b8e5234ee,residential,d84a12be-4a9a-425f-a986-3e3a46a09b15,0.684006097,,650265,0.9295675706659826,0.7245030602700012
Hamar,12352,0097b33c-d73a-40e0-a3db-981b8e5234ee,residential,a83b5186-48e0-4f2f-8980-424381eda928,1.0,718862,650265,0.89764238,1.043286841933039
Hamar,6817,00a68eeb-cc43-4915-8c5f-ddbb1809ba66,residential,0410d83e-57a3-471f-8859-4044539d21f5,0.0,1823856,1823855,1.0,2.170626966316957
Hamar,6818,00a68eeb-cc43-4915-8c5f-ddbb1809ba66,residential,5587d3b7-45a6-457c-aa11-aa7a3b17d17f,1.0,721753,1823855,0.0,0.8542355303120347
Hamar,12751,00dcfed8-61e9-4e34-97e9-741b32581dfa,residential,0184a0fe-b660-4ebc-b141-938f95665cac,0.0,718716,650494,0.56029409,1.094071231635236
Hamar,12752,00dcfed8-61e9-4e34-97e9-741b32581dfa,residential,01877d68-42dc-499c-b789-23f4895e48a2,0.316734974,718687,650494,0.64204545,1.535425315528654
Hamar,12753,00dcfed8-61e9-4e34-97e9-741b32581dfa,residential,0035c609-4896-4e57-85b6-3131766279b4,0.523939467,718667,650494,0.69834279,0.4709614255904263
Hamar,12754,00dcfed8-61e9-4e34-97e9-741b32581dfa,residential,3ed36394-c45e-4a64-9398-007ab6449e67,1.0,718613,650494,0.82135366,0.7740914788709471
Hamar,9741,00df01f2-00f3-47c8-98e6-bd53edeb645c,secondary,0c3909e6-5a6e-4f82-a929-219d1129021f,0.0,722293,705298,0.84919108,1.94031669403744
Hamar,9742,00df01f2-00f3-47c8-98e6-bd53edeb645c,secondary,7a828510-80a7-476d-9fb4-c1a6d2321727,0.147210995,722302,705298,0.85211881,0.3407734366831096
Hamar,9743,00df01f2-00f3-47c8-98e6-bd53edeb645c,secondary,94da3af7-6c5c-4fce-ab6c-33cd69c3a455,0.206003302,,705298,0.8533503405409544,0.297281991151898
Hamar,9744,00df01f2-00f3-47c8-98e6-bd53edeb645c,secondary,d39f687d-193f-4662-8999-4e165c9de5be,1.0,722319,705298,0.86988219,1.000846253787786
Hamar,16312,00e39ba9-3b21-4004-adbf-cc03b7935c52,secondary,f8768926-ebf2-4476-8aa4-e7469fc4c427,0.0,724207,704916,0.88835499,1.550684654117374
Hamar,16313,00e39ba9-3b21-4004-adbf-cc03b7935c52,secondary,b4da8219-fb32-430e-a3db-0bb6cbf144cb,1.0,724223,704916,0.98688238,2.728286096261875
Hamar,8668,00e63ebd-5489-4de8-a2d3-a82fdb08fa76,trunk,dd0d1af4-e6e9-4f5e-bfa9-6d87a8ee4666,0.0,3235976,2823433,0.88471752,4.02482700343161
Hamar,8669,00e63ebd-5489-4de8-a2d3-a82fdb08fa76,trunk,df89edce-7f1e-4798-8c6d-496e24d7a17f,1.0,3235975,2823433,0.92892088,1.226408602932015
Hamar,14985,00e8c300-a2fd-4faf-ac41-8f36f19f8ae0,secondary,8ffbcd09-0c74-4e3f-a59c-8223316dfc51,0.0,718490,704833,0.45484033,2.901721511677253
Hamar,14986,00e8c300-a2fd-4faf-ac41-8f36f19f8ae0,secondary,53f09cfb-ee7e-4c96-9e72-9c1483499ce6,0.226356399,718487,704833,0.51995668,1.801700423810311
Hamar,14987,00e8c300-a2fd-4faf-ac41-8f36f19f8ae0,secondary,,0.4066785219386284,718489,704833,0.58194706,1.040615599670101
Hamar,14988,00e8c300-a2fd-4faf-ac41-8f36f19f8ae0,secondary,72aafd2f-a198-42eb-8a94-b56ef4c2c339,0.533082081,718495,704833,0.67548369,3.629136675642709
Hamar,14989,00e8c300-a2fd-4faf-ac41-8f36f19f8ae0,secondary,,0.9071718526991873,3248110,704833,0.77527665,2.253041330734352
Hamar,14992,00e8c300-a2fd-4faf-ac41-8f36f19f8ae0,secondary,,0.9071718526991873,3248110,706093,1.0,2.253041330734352
Hamar,14991,00e8c300-a2fd-4faf-ac41-8f36f19f8ae0,secondary,545ae482-0764-43d4-a7c6-00da730b128a,1.0,3248107,706093,0.85774725,3.686070271203742
Hamar,14990,00e8c300-a2fd-4faf-ac41-8f36f19f8ae0,secondary,,1.0,718509,704833,0.89916691,7.263771509600246
Hamar,5118,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,e29d1c85-8187-46a1-8f17-a0a689977885,0.0,2265485,704849,0.09408613,0.01655316731445425
Hamar,5119,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,8bc778fe-5fd6-48f1-8844-d0d8e416bd9c,0.137348834,724152,704849,0.11786269,0.740337914779945
Hamar,5120,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,a8982131-d68f-43db-9ff9-cce976cdb589,0.274247431,724224,704849,0.14151323,0.6386753493747037
Hamar,5121,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,534428ea-0d07-47ad-a711-666d427c6cce,0.392422001,,704849,0.1620178170153888,1.208196945621084
Hamar,5122,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,39ca08bb-93ee-484e-b4c4-1a117ac9ef52,0.463260966,3354234,704849,0.17416727,0.6917796280665668
Hamar,5123,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,,0.4764734527406779,3354232,704849,0.17648918,0.3242976156239067
Hamar,5124,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,66742ad8-f4ed-45e7-8eb5-6bcc5c0dd57a,0.559810817,724311,704849,0.19095095,2.212512911673293
Hamar,5125,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,f161dca4-ca30-4b46-9af2-2acf0cc03f7f,0.709246222,,704849,0.2166516811512957,0.7205464938071195
Hamar,5126,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,1afe0abe-8f93-4bc2-90d9-021eb74aa65a,0.834771567,3354236,704849,0.23850247,0.5694238913644087
Hamar,5127,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,c6a5e690-973a-462d-a265-25ab8505e3ab,0.895729613,724472,704849,0.24905413,0.05072123244413015
Hamar,5128,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,3d6ab20a-3166-4972-a72c-b6659a2e0fbf,0.901414509,3354238,704849,0.24999643,0.4514818939322451
Hamar,5129,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,dac91efc-139f-448a-b0ae-15fbb75de881,0.987923157,,704849,0.2647154658955241,0.09165064070650734
Hamar,5130,00ea9cb5-ef9c-454a-ac54-0667fd55ba13,secondary,9f8884fa-3ae8-45f4-ae3a-8f146060ad8e,1.0,724550,704849,0.26676664,0.04077224291294773
Hamar,14319,00ec8510-a242-46ca-b791-00a5a656cba9,residential,6bc5ef49-0bdf-41cd-889b-e1a7ca45c0b0,0.0,719302,650409,0.09059229,1.9454737280724
Hamar,14320,00ec8510-a242-46ca-b791-00a5a656cba9,residential,b84fcc3f-1beb-4ac7-92ef-11ab0ced38fe,0.206867216,3978203,650409,0.05442684,4.098065758361459
Hamar,14321,00ec8510-a242-46ca-b791-00a5a656cba9,residential,096411b3-fb3a-4720-80cc-c0dd3ef94984,1.0,719299,650409,0.0,1.781097893465388
Hamar,4949,00f568ec-fe8b-45bc-a90a-665277a5ac40,residential,a27c13e9-c71c-4ebe-b2cf-edc8d1b20e04,0.0,723997,650226,0.0,0.4198683381319321
Hamar,4950,00f568ec-fe8b-45bc-a90a-665277a5ac40,residential,ddecd719-c038-4523-96ff-5724a9f95833,1.0,723965,650226,0.11042634,0.8977828977638163
Hamar,16404,0116cd09-dd77-45c2-bb5c-323f00cbca6f,primary,45c97a08-e32a-472b-94fe-4ffa38044585,0.0,2823446,2823413,0.41223803,0.001492224358285553
Hamar,16405,0116cd09-dd77-45c2-bb5c-323f00cbca6f,primary,662ff6d7-2ff6-4b9b-8677-d8af0f96d099,1.0,3180036,2823413,0.49225948,0.0067675709652112
Hamar,12055,012f16a2-e862-410f-8014-4dc6b393b39b,residential,9374cb3d-9667-4428-bb39-f8f2a36e22c2,0.0,1246297,654889,0.0,0.2683460987099581
Hamar,12056,012f16a2-e862-410f-8014-4dc6b393b39b,residential,c0d242fb-6d68-48fc-9e30-a7b91132986b,1.0,719606,654889,0.1745598,3.508895054427172
Hamar,5547,0140cf73-0ccb-4f1f-9770-10da88f311d4,secondary,28b75e7b-8266-4426-afcd-024043456924,0.0,723795,705306,0.84312174,0.02704875965101403
Hamar,5548,0140cf73-0ccb-4f1f-9770-10da88f311d4,secondary,,0.9597917119975589,4036017,705306,0.86258563,0.06449410005678667
Hamar,5549,0140cf73-0ccb-4f1f-9770-10da88f311d4,secondary,,0.9972767003403378,723756,705306,0.86340409,0.18650137809426
Hamar,5550,0140cf73-0ccb-4f1f-9770-10da88f311d4,secondary,272691e6-9727-4895-8057-02742e9ce319,1.0,,705306,0.8634541790178407,0.1892608773750688
Hamar,10813,01432c79-6f9d-4535-9576-3807daeb62cd,primary,bcfe2686-ae70-4294-8fac-41ccef9043d9,0.0,3236079,3236318,0.49561785,1.242550034869207
Hamar,10814,01432c79-6f9d-4535-9576-3807daeb62cd,primary,0242ef42-a874-437f-a7db-09d4009b4307,1.0,3236065,3236318,0.57207515,3.561401576286741
Hamar,14474,015a0776-f04b-47a3-8201-07686f9fe102,residential,61bef90a-df7a-437f-9da5-af5ffc838e99,0.0,719195,650365,0.25648073,0.5605442711528997
Hamar,14475,015a0776-f04b-47a3-8201-07686f9fe102,residential,86d587e9-f056-4d28-bfe0-1e27c710a362,0.031832474,,650365,0.2694114827786602,0.4087246006303987
Hamar,14476,015a0776-f04b-47a3-8201-07686f9fe102,residential,,0.9395555998054053,3388370,650365,0.58172715,0.4767438695188956
Hamar,14477,015a0776-f04b-47a3-8201-07686f9fe102,residential,60ff289a-2788-4d21-aced-dad6153cfff8,1.0,719159,650365,0.60253868,0.4305518574776317
Hamar,7275,016bdb10-8a53-4ebd-a4cd-377290d92edf,residential,902ff5c3-2f48-4b5b-af68-c12c9c96fea1,0.0,720392,651260,0.53858079,1.646263376130754
Hamar,7276,016bdb10-8a53-4ebd-a4cd-377290d92edf,residential,6d494934-9de2-4cbb-97ff-3e83c82584af,0.425678797,3353712,651260,0.56620164,0.05443397545995354
Hamar,7277,016bdb10-8a53-4ebd-a4cd-377290d92edf,residential,7fe7fdb2-cc23-4494-add3-ea89ad6d1afb,1.0,720350,651260,0.60353483,2.338286787364684
Hamar,1848,016c851a-725d-4c9f-b499-860192beebb8,residential,763ac55d-223d-4ff9-8c72-0416235904cd,0.0,2313365,2313319,1.0,0.8448471808688445
Hamar,1849,016c851a-725d-4c9f-b499-860192beebb8,residential,e48c163f-ec3f-41be-85ec-1a6ec8cd9b55,0.320142578,,2313319,0.6798712207324897,0.5182634660689572
Hamar,1850,016c851a-725d-4c9f-b499-860192beebb8,residential,70673921-e5eb-400f-ad9a-bace5b717ae7,1.0,1904962,2313319,0.0,1.014603795893663
Hamar,1524,0171daac-13f6-46cf-89ec-db96dafda213,secondary,6dd7dd9d-8fdb-48cd-a68f-d12f54cc979a,0.0,,3106860,0.5291721756244033,0.1511650160528745
Hamar,1525,0171daac-13f6-46cf-89ec-db96dafda213,secondary,,0.3110026320952936,3245386,3106860,0.48357995,4.247150008634839
Hamar,1526,0171daac-13f6-46cf-89ec-db96dafda213,secondary,,0.3552668500612766,3107022,3106860,0.47719291,4.554579785950449
Hamar,1527,0171daac-13f6-46cf-89ec-db96dafda213,secondary,,0.88207575927757,3245397,3106860,0.42169811,5.078438839398296
Hamar,1528,0171daac-13f6-46cf-89ec-db96dafda213,secondary,,0.9260575109739019,3245398,3106860,0.41705075,4.723345105546149
Hamar,1529,0171daac-13f6-46cf-89ec-db96dafda213,secondary,a34faf93-fbbb-4b05-9e92-f045b5d09dd0,1.0,3106940,3106860,0.40851422,4.459029714091458
Hamar,9348,01835d02-89f0-4c64-8eff-8e6cb2d616c9,residential,084d9a2c-6ab7-454d-a11b-465eb73ab725,0.0,721196,651250,0.86335099,0.05416720120900461
Hamar,9349,01835d02-89f0-4c64-8eff-8e6cb2d616c9,residential,acec4b97-ef38-4793-8582-d84c001cd75e,1.0,721244,651250,1.0,0.2793517767735663
Hamar,13599,019b0a4e-2a68-495d-85f7-677552667f00,residential,cefdc222-724e-4e1f-9981-864c6cfb8dd6,0.0,718910,650301,1.0,0.508098359972256
Hamar,13600,019b0a4e-2a68-495d-85f7-677552667f00,residential,095775cd-0600-4d64-aaa8-27a186ed475d,1.0,718967,650301,0.66218226,0.9136399453921328
Hamar,9644,019b1c87-0fb1-49d2-9892-27879598d68b,residential,ae6de00b-2cd3-4e6f-9b2f-81e71a072e0a,0.0,1776788,1776748,0.0,0.4679596225508362
Hamar,9645,019b1c87-0fb1-49d2-9892-27879598d68b,residential,b09d818e-57a1-4299-be52-ae51558704f6,0.037718586,1785540,1776748,0.04513489,0.1895580919673863
Hamar,9646,019b1c87-0fb1-49d2-9892-27879598d68b,residential,5bb304cc-2ef4-4e5d-bb3d-a82cf3882755,0.3462193,3352143,1776748,0.33595623,2.272793106528262
Hamar,9647,019b1c87-0fb1-49d2-9892-27879598d68b,residential,ebc99f88-66df-49a5-b61e-43d9bb66f5e7,1.0,1776789,1776748,1.0,0.009660757893063277
Hamar,8409,01ab09bb-c26c-43b4-a8b5-1d91014eba2e,residential,24c34620-8576-40e3-a141-38c160540a8a,0.0,720304,650292,0.80677416,0.4418873868062168
Hamar,8410,01ab09bb-c26c-43b4-a8b5-1d91014eba2e,residential,38c6565a-d762-47e4-8751-0c617db60594,1.0,720307,650292,0.82832428,1.135292129980893
Hamar,2975,01aefe21-85a5-4add-a72a-50e77cf34a12,secondary,4d38a95f-fa9f-4fde-974b-fd731e853826,0.0,2523538,2523570,1.0,4.308611247923583
Hamar,2976,01aefe21-85a5-4add-a72a-50e77cf34a12,secondary,,0.3241713264121226,3289255,2523570,0.66584161,2.875327938750205
Hamar,2977,01aefe21-85a5-4add-a72a-50e77cf34a12,secondary,a5dd1659-9994-4f8c-8171-095cd5c263df,1.0,,2523570,0.852747697834278,8.746346108929501
Hamar,11172,01b9dbee-bd3e-4116-87ab-7feac9763b0e,residential,eff5edcf-8724-4b22-b500-11155f77f7b6,0.0,720243,650474,0.9190202,0.7595929251649636
Hamar,11173,01b9dbee-bd3e-4116-87ab-7feac9763b0e,residential,,0.1711673670567707,3354485,650474,0.93392549,0.07876231615542449
Hamar,11174,01b9dbee-bd3e-4116-87ab-7feac9763b0e,residential,4fffd804-65a4-4b9d-9325-73583d29efb5,0.829602241,1780985,650474,0.99036115,0.8466716361159994
Hamar,11175,01b9dbee-bd3e-4116-87ab-7feac9763b0e,residential,6ee1fed0-64bf-4fc3-acfa-19e6b3d08269,1.0,720198,650474,1.0,0.3382175491436795
Hamar,15667,01cc58b4-a1d6-4ee8-9aa6-4f54674617af,residential,5833d91e-12ee-4897-b4e7-7da93c54a7e4,0.0,723461,651082,0.51228756,0.5390717935536756
Hamar,15668,01cc58b4-a1d6-4ee8-9aa6-4f54674617af,residential,e371469f-f344-44ec-bac2-76e9868cd0a5,0.544388027,723449,651082,1.0,0.05777254814564031
Hamar,15669,01cc58b4-a1d6-4ee8-9aa6-4f54674617af,residential,e371469f-f344-44ec-bac2-76e9868cd0a5,0.544388027,723449,666881,0.0,0.05777254814564031
Hamar,15670,01cc58b4-a1d6-4ee8-9aa6-4f54674617af,residential,ed29955a-5465-46b4-83d0-4045c63e8f30,1.0,3151481,666881,0.67630217,0.02796611833646991
Hamar,7220,01fcae11-4ab4-4bc6-9758-2b4717439470,residential,d438122a-a5be-4197-960a-ceed2edec22e,0.0,1823294,1823288,0.0,0.4806142666722741
Hamar,7221,01fcae11-4ab4-4bc6-9758-2b4717439470,residential,03da0789-0142-4db7-9991-0145275dff71,0.040997583,720959,1823288,1.0,1.441149499668809
Hamar,7222,01fcae11-4ab4-4bc6-9758-2b4717439470,residential,03da0789-0142-4db7-9991-0145275dff71,0.040997583,720959,666917,1.0,1.441149499668809
Hamar,7223,01fcae11-4ab4-4bc6-9758-2b4717439470,residential,253e07ef-58a7-4ea0-886a-d08226cd58d9,0.588790603,3353871,666917,0.41548216,0.6833192175581856
Hamar,7224,01fcae11-4ab4-4bc6-9758-2b4717439470,residential,33a734bc-2e57-4ad9-a208-fd55c42800fb,0.919240669,1699337,666917,0.09370057,0.6918730516222088
Hamar,7225,01fcae11-4ab4-4bc6-9758-2b4717439470,residential,d022a30c-74de-4ca9-b9a2-3fc86d9ef1e5,1.0,720922,666917,0.0,0.3185782512297483
Hamar,10460,020e81b3-6b41-46dc-9d5d-024bd8358f6d,primary,18b72f2e-3bcf-440b-9710-dbd29a50f716,0.0,722273,705297,0.06547751,0.2673875715463636
Hamar,10461,020e81b3-6b41-46dc-9d5d-024bd8358f6d,primary,,0.1506530070702338,722277,705297,0.06609519,0.1813072130959076
Hamar,10462,020e81b3-6b41-46dc-9d5d-024bd8358f6d,primary,c75eba6d-eb5a-48fc-92d8-357d9c6007f0,0.465940527,1785428,705297,0.06741579,0.07642085522719305
Hamar,10463,020e81b3-6b41-46dc-9d5d-024bd8358f6d,primary,,0.7448488045954974,722286,705297,0.06858356,0.03837192763800311
Hamar,10464,020e81b3-6b41-46dc-9d5d-024bd8358f6d,primary,,0.979799598711957,722291,705297,0.0695696,0.04286553909267056
Hamar,10465,020e81b3-6b41-46dc-9d5d-024bd8358f6d,primary,4bbc46b7-533f-4bef-a4c4-e57204e319da,1.0,,705297,0.06965289746750071,0.05030165807074832
Hamar,1798,02170d99-6c00-4321-b575-4d472fd16ac5,secondary,71819750-08aa-460c-9290-d5bb4315a448,0.0,2313335,3245695,0.08901472,1.252236575203941
Hamar,1799,02170d99-6c00-4321-b575-4d472fd16ac5,secondary,,0.3743424726995071,3245237,3245695,0.34967591,0.030763565538614
Hamar,1800,02170d99-6c00-4321-b575-4d472fd16ac5,secondary,,0.5387288457419458,3245236,3245695,0.46352984,0.007052419539308604
Hamar,1801,02170d99-6c00-4321-b575-4d472fd16ac5,secondary,fa999727-070f-427b-a94f-a2747694f8ab,1.0,726403,3245695,0.78107152,0.9756406365026699
Hamar,15465,023e1e62-b4cb-4d2b-960d-6477fa7bc76b,residential,1557a552-0c37-4270-89e5-b2ea4a07ac31,0.0,722880,651196,0.21437297,0.4088885578053041
Hamar,15466,023e1e62-b4cb-4d2b-960d-6477fa7bc76b,residential,d5416efb-5d77-49ca-93f7-5d763d3b0911,0.355621651,722875,651196,0.13988953,0.04559116917175746
Hamar,15467,023e1e62-b4cb-4d2b-960d-6477fa7bc76b,residential,9ba7ce1b-e0e6-45fb-9320-8a0e53450179,0.89144341,3304996,651196,0.02508441,0.6614180073028176
Hamar,15468,023e1e62-b4cb-4d2b-960d-6477fa7bc76b,residential,f68e8909-c107-43bf-b9da-7d1cb31de4a9,1.0,722868,651196,0.0,0.1790086591756809
